sense1,sense2,dist
ворона,зверь,3
ворона,птица,1
ворона,рыба,3
ворона,насекомое,3
ворона,дерево,5
ворона,трава,5
ворона,собака,4
ворона,кошка,4
ворона,медведь,4
ворона,воробей,2
ворона,ворона,0
ворона,чайка,2
ворона,ласточка,2
ворона,щука,4
ворона,карась,4
ворона,акула,4
ворона,паук,4
ворона,муравей,4
ворона,муха,4
ворона,комар,4
ворона,ель,6
ворона,тополь,6
ворона,липа,6
ворона,яблоня,6
ворона,вишня,6
ворона,полынь,6
ворона,роза,6
ворона,подснежник,6
ворона,инструмент,7
ворона,аппарат,7
ворона,контейнер,7
ворона,еда,7
ворона,камень,7
ворона,планета,7
ворона,звезда,7
ворона,инструмент_работа,8
ворона,инструмент_музыка,8
ворона,инструмент_инфо,8
ворона,бутылка,8
ворона,мешок,8
ворона,ящик,8
ворона,сундук,8
ворона,еда_твёрдая,8
ворона,еда_жидкая,8
ворона,молоток,9
ворона,отвёртка,9
ворона,пила,9
ворона,топор,9
ворона,напильник,9
ворона,лопата,9
ворона,метла,9
ворона,игла,9
ворона,нитка,9
ворона,инструмент_струны,9
ворона,инструмент_воздух,9
ворона,пианино,10
ворона,рояль,10
ворона,гитара,10
ворона,скрипка,10
ворона,арфа,10
ворона,труба,10
ворона,флейта,10
ворона,волынка,10
ворона,баян,10
ворона,книга,9
ворона,газета,9
ворона,компьютер,9
ворона,монитор,9
ворона,клавиатура,9
ворона,мышка,9
ворона,автомобиль,8
ворона,самолёт,8
ворона,велосипед,8
ворона,корабль,8
